- * MCU: TEENSY 4.1
- * JANET ID : 3
- * Sensing Started Time : 06:30:35 30/10/2022
- * Voltage Level : 0.0000 V

Timestamp	AccX	AccY	AccZ	Str1	Str2	Str3
339	-1867.279	-1880.327	-864.689	90.263	1020.530	3980.704
340	-1867.644	-1879.829	-865.477	89.898	1021.019	3979.327
341	-1867.452	-1879.720	-865.258	89.916	1021.347	3977.314
342	-1867.013	-1879.939	-864.486	90.196	1021.433	3976.219
343	-1866.687	-1880.154	-863.313	90.438	1021.419	3976.570
344	-1866.638	-1880.213	-862.239	90.502	1021.272	3977.572
345	-1866.695	-1880.194	-862.371	90.305	1020.908	3978.511
346	-1866.717	-1880.191	-863.757	89.847	1020.709	3979.565
347	-1866.809	-1880.110	-865.154	89.336	1020.978	3981.093
348	-1867.073	-1879.936	-865.524	89.047	1021.259	3982.446
349	-1867.291	-1879.945	-864.678	89.183	1021.321	3982.865
350	-1867.108	-1880.342	-863.335	89.633	1021.468	3982.611
351	-1866.836	-1880.778	-862.752	90.043	1021.697	3982.074
352	-1866.932	-1880.567	-863.278	90.253	1021.772	3981.390
353	-1867.213	-1879.714	-863.957	90.402	1021.777	3981.030
354	-1867.340	-1879.166	-864.203	90.587	1021.752	3981.386
355	-1867.127	-1879.595	-864.500	90.605	1021.482	3981.860
356	-1866.760	-1880.474	-864.827	90.226	1021.097	3981.772
357	-1866.728	-1880.734	-864.393	89.648	1021.101	3981.230
358	-1867.096	-1880.139	-863.214	89.088	1021.560	3980.644
359	-1867.318	-1879.511	-862.333	88.673	1021.883	3980.364
360	-1867.050	-1879.585	-862.766	88.710	1021.621	3980.548
361	-1866.808	-1880.074	-864.268	89.247	1021.034	3980.614
362	-1867.020	-1880.236	-865.349	89.686	1020.628	3980.119
363	-1867.303	-1880.035	-865.199	89.546	1020.590	3979.739
364	-1867.302	-1880.024	-864.474	89.197	1020.735	3979.586
365	-1867.041	-1880.301	-863.877	89.193	1020.727	3978.520
366	-1866.708	-1880.392	-863.360	89.421	1020.306	3976.378
367	-1866.625	-1880.042	-863.007	89.496	1019.758	3974.598
368	-1866.762	-1879.624	-863.269	89.438	1019.774	3974.037
369	-1866.857	-1879.694	-864.125	89.529	1020.418	3974.253
370	-1866.849	-1880.107	-864.853	89.709	1020.982	3974.390
371	-1866.807	-1880.174	-864.647	89.608	1021.053	3973.955
372	-1866.850	-1879.691	-863.331	89.099	1020.949	3973.354
373	-1866.897	-1879.266	-861.928	88.544	1021.004	3973.777
374	-1866.789	-1879.442	-861.950	88.358	1021.050	3975.562
375	-1866.709	-1879.925	-863.228	88.619	1021.008	3977.307
376	-1866.939	-1880.025	-864.021	89.209	1021.291	3977.730
377	-1867.317	-1879.688	-864.008	89.673	1021.837	3977.210
378	-1867.364	-1879.550	-864.033	89.517	1021.976	3976.761
379	-1866.997	-1879.923	-864.187	88.913	1021.648	3976.835
380	-1866.742	-1880.398	-864.149	88.536	1021.480	3977.232
381	-1866.838	-1880.480	-863.693	88.621	1021.775	3977.430
382	-1867.101	-1880.110	-863.199	88.742	1022.188	3977.342
383	-1867.129	-1879.842	-863.654	88.635	1022.335	3977.275
384	-1866.853	-1880.167	-864.893	88.750	1022.236	3977.376
385	-1866.784	-1880.585	-865.632	89.275	1022.153	3977.344
386	-1866.964	-1880.379	-865.130	89.543	1022.390	3976.987
387	-1866.975	-1879.848	-863.947	89.130	1022.821	3976.801
388	-1866.815	-1879.837	-863.247	88.547	1022.851	3977.221
389	-1866.702	-1880.395	-863.745	88.414	1022.220	3977.884
390	-1866.817	-1880.663	-864.700	88.634	1021.411	3978.082
391	-1867.102	-1880.132	-864.537	88.680	1021.056	3977.856
392	-1867.136	-1879.345	-863.394	88.450	1021.226	3978.011
393	-1866.817	-1879.173	-863.064	88.268	1021.446	3978.790
394	-1866.558	-1879.684	-863.576	88.516	1021.438	3979.408
395	-1866.598	-1880.161	-863.594	89.177	1021.288	3979.172
396	-1866.878	-1880.077	-862.877	89.715	1021.089	3978.262
397	-1867.091	-1879.690	-862.365	89.803	1020.805	3977.391
398	-1867.075	-1879.508	-862.917	89.824	1020.452	3977.267
399	-1866.916	-1879.644	-863.979	90.029	1020.346	3977.903
400	-1866.958	-1879.818	-863.973	90.095	1020.766	3978.302
401	-1867.293	-1879.872	-863.204	89.841	1021.469	3977.722
402	-1867.495	-1879.912	-863.530	89.487	1021.988	3976.927
403	-1867.183	-1880.014	-865.017	89.277	1022.157	3977.176
404	-1866.434	-1880.120	-865.730	89.099	1022.369	3978.269
405	-1865.939	-1880.093	-864.876	88.621	1022.794	3978.640
