- * MCU: TEENSY 4.1
- * JANET ID : 3
- * Sensing Started Time : 06:30:35 30/10/2022
- * Voltage Level : 0.0000 V

Timestamp	AccX	AccY	AccZ	Str1	Str2	Str3
330	-1843.112	-1831.904	-2789.218	834.246	-2418.188	-386.394
331	-1842.832	-1831.700	-2788.453	834.259	-2417.722	-386.267
332	-1842.344	-1831.888	-2787.907	833.914	-2417.144	-386.122
333	-1841.848	-1832.206	-2787.517	833.966	-2416.839	-386.337
334	-1841.657	-1832.466	-2787.418	834.462	-2417.114	-386.573
335	-1841.997	-1832.732	-2787.783	834.969	-2417.876	-386.429
336	-1842.921	-1832.961	-2788.639	835.174	-2418.579	-386.285
337	-1843.954	-1832.864	-2789.756	834.911	-2418.790	-386.484
338	-1844.400	-1832.364	-2790.563	834.353	-2418.540	-386.708
339	-1844.077	-1831.845	-2790.640	834.050	-2418.195	-386.589
340	-1843.262	-1831.683	-2790.289	834.179	-2418.016	-386.052
341	-1842.282	-1831.932	-2789.989	834.381	-2417.800	-385.430
342	-1841.507	-1832.421	-2789.914	834.397	-2417.464	-385.336
343	-1841.343	-1832.809	-2790.094	834.383	-2417.375	-385.919
344	-1841.969	-1832.773	-2790.631	834.502	-2417.749	-386.742
345	-1843.144	-1832.398	-2791.620	834.606	-2418.260	-387.343
346	-1844.222	-1832.044	-2792.652	834.201	-2418.657	-387.531
347	-1844.510	-1831.964	-2793.121	833.063	-2418.774	-387.428
348	-1843.817	-1832.163	-2792.969	831.894	-2418.359	-387.214
349	-1842.614	-1832.395	-2792.417	831.406	-2417.649	-386.742
350	-1841.500	-1832.368	-2791.477	831.347	-2417.417	-385.976
351	-1840.835	-1832.086	-2790.345	831.122	-2417.873	-385.468
352	-1840.906	-1831.868	-2789.716	830.570	-2418.233	-385.689
353	-1841.862	-1831.932	-2790.256	830.266	-2417.910	-386.082
354	-1843.354	-1832.136	-2791.705	830.942	-2417.223	-385.911
355	-1844.593	-1832.268	-2793.016	832.434	-2416.773	-385.535
356	-1844.973	-1832.384	-2793.403	833.818	-2416.718	-385.464
357	-1844.393	-1832.661	-2792.684	834.240	-2416.818	-385.392
358	-1843.138	-1833.083	-2790.983	833.765	-2416.901	-384.932
359	-1841.728	-1833.365	-2788.880	833.248	-2416.972	-384.411
360	-1840.923	-1833.250	-2787.334	833.363	-2417.100	-384.413
361	-1841.143	-1832.763	-2787.002	833.987	-2417.272	-384.986
362	-1842.122	-1832.156	-2787.691	834.554	-2417.439	-385.616
363	-1843.488	-1831.776	-2788.863	834.602	-2417.509	-385.744
364	-1844.769	-1831.919	-2790.215	834.040	-2417.276	-385.254
365	-1845.238	-1832.513	-2791.066	833.325	-2416.603	-384.563
366	-1844.438	-1833.025	-2790.495	833.194	-2415.865	-384.312
367	-1842.634	-1832.985	-2788.584	833.863	-2415.468	-384.759
368	-1840.787	-1832.574	-2786.719	834.709	-2415.343	-385.483
369	-1840.002	-1832.204	-2786.198	835.107	-2415.276	-385.718
370	-1840.650	-1831.976	-2787.188	834.839	-2415.198	-385.261
371	-1842.238	-1831.878	-2789.275	834.157	-2415.338	-384.892
372	-1844.065	-1831.910	-2791.825	833.831	-2415.914	-385.286
373	-1845.297	-1832.012	-2793.619	834.223	-2416.787	-386.068
374	-1845.300	-1832.180	-2793.703	834.611	-2417.529	-386.490
375	-1844.159	-1832.459	-2792.277	834.293	-2417.696	-386.238
376	-1842.332	-1832.636	-2790.297	833.614	-2417.384	-385.556
377	-1840.561	-1832.507	-2788.718	833.261	-2417.062	-384.841
378	-1839.798	-1832.276	-2788.225	833.261	-2416.905	-384.213
379	-1840.600	-1832.205	-2789.249	833.402	-2416.768	-383.872
380	-1842.504	-1832.227	-2791.502	833.687	-2416.552	-383.909
381	-1844.441	-1832.216	-2793.788	833.945	-2416.661	-383.944
